Date,Open,High,Low,Close,Adj Close,Volume
2019-08-29,0.007265,0.007293,0.006842,0.007012,0.007012,8229592
2019-08-30,0.007012,0.007109,0.006912,0.007046,0.007046,6006373
2019-08-31,0.007046,0.007159,0.006915,0.006981,0.006981,5724032
2019-09-01,0.006980,0.007159,0.006907,0.007086,0.007086,5658199
2019-09-02,0.007081,0.007198,0.006893,0.007145,0.007145,6254085
2019-09-03,0.007143,0.007272,0.006970,0.007166,0.007166,8870172
2019-09-04,0.007170,0.007202,0.006967,0.007038,0.007038,6383993
2019-09-05,0.007037,0.007087,0.006742,0.006838,0.006838,6697159
2019-09-06,0.006838,0.006913,0.006541,0.006591,0.006591,6851785
2019-09-07,0.006605,0.006929,0.006553,0.006907,0.006907,8362400
2019-09-08,0.006876,0.007031,0.006798,0.006936,0.006936,6986914
2019-09-09,0.006922,0.007218,0.006684,0.007135,0.007135,8341132
2019-09-10,0.007118,0.007181,0.006778,0.006931,0.006931,7357073
2019-09-11,0.006935,0.007465,0.006735,0.006884,0.006884,13957251
2019-09-12,0.006884,0.006981,0.006663,0.006875,0.006875,7838730
2019-09-13,0.006882,0.006934,0.006727,0.006929,0.006929,6461939
2019-09-14,0.006929,0.007067,0.006735,0.007037,0.007037,6634020
2019-09-15,0.007037,0.007094,0.006824,0.007066,0.007066,6768839
2019-09-16,0.007069,0.007583,0.006927,0.006938,0.006938,8888811
2019-09-17,0.006945,0.007361,0.006874,0.007193,0.007193,9977994
2019-09-18,0.007194,0.007680,0.007164,0.007568,0.007568,11826881
2019-09-19,0.007572,0.007573,0.006998,0.007246,0.007246,10546980
2019-09-20,0.007261,0.007269,0.007036,0.007124,0.007124,10865112
2019-09-21,0.007129,0.007247,0.006820,0.006937,0.006937,14254215
2019-09-22,0.006957,0.007030,0.006575,0.006734,0.006734,13686155
2019-09-23,0.006721,0.006772,0.006353,0.006383,0.006383,13385187
2019-09-24,0.006377,0.006477,0.005061,0.005074,0.005074,15637318
2019-09-25,0.005061,0.005258,0.004805,0.005071,0.005071,16074062
2019-09-26,0.005064,0.005190,0.004567,0.004852,0.004852,16201744
2019-09-27,0.004848,0.005073,0.004733,0.005038,0.005038,16661211
2019-09-28,0.005055,0.005972,0.004967,0.005913,0.005913,27655455
2019-09-29,0.005909,0.006041,0.005010,0.005516,0.005516,22019552
2019-09-30,0.005494,0.005540,0.005034,0.005147,0.005147,16866158
2019-10-01,0.005146,0.005968,0.005023,0.005920,0.005920,32020143
2019-10-02,0.005920,0.006102,0.005302,0.005397,0.005397,18197894
2019-10-03,0.005407,0.005528,0.004910,0.005320,0.005320,15853076
2019-10-04,0.005301,0.005500,0.005135,0.005382,0.005382,16998509
2019-10-05,0.005382,0.005532,0.005195,0.005370,0.005370,16468446
2019-10-06,0.005355,0.006151,0.005317,0.005920,0.005920,31059975
2019-10-07,0.005925,0.006039,0.005643,0.005864,0.005864,25323480
2019-10-08,0.005841,0.006319,0.005782,0.006230,0.006230,29470334
2019-10-09,0.006224,0.007063,0.006070,0.006197,0.006197,24051488
2019-10-10,0.006188,0.007067,0.006104,0.006499,0.006499,25028714
2019-10-11,0.006500,0.006560,0.005559,0.006010,0.006010,10030541
2019-10-12,0.006024,0.006026,0.005761,0.005795,0.005795,7420215
2019-10-13,0.005797,0.005854,0.005624,0.005717,0.005717,5362846
2019-10-14,0.005717,0.005787,0.005691,0.005743,0.005743,5821494
2019-10-15,0.005757,0.005785,0.005570,0.005593,0.005593,6047149
2019-10-16,0.005591,0.005613,0.005089,0.005198,0.005198,6107789
2019-10-17,0.005203,0.005471,0.005154,0.005396,0.005396,5665914
2019-10-18,0.005396,0.005431,0.005095,0.005183,0.005183,5600609
2019-10-19,0.005195,0.005286,0.005164,0.005179,0.005179,4693841
2019-10-20,0.005179,0.005274,0.005152,0.005241,0.005241,4489586
2019-10-21,0.005240,0.005388,0.005221,0.005380,0.005380,5562557
2019-10-22,0.005380,0.005404,0.005219,0.005225,0.005225,5028026
2019-10-23,0.005223,0.005253,0.004678,0.004784,0.004784,6069803
2019-10-24,0.004784,0.004992,0.004721,0.004913,0.004913,5785760
2019-10-25,0.004913,0.005374,0.004859,0.005329,0.005329,7871940
2019-10-26,0.005329,0.005422,0.005057,0.005159,0.005159,9837725
2019-10-27,0.005164,0.006072,0.005108,0.005707,0.005707,16342732
2019-10-28,0.005705,0.006156,0.005649,0.005651,0.005651,13726737
2019-10-29,0.005650,0.005818,0.005638,0.005773,0.005773,12924804
2019-10-30,0.005770,0.005921,0.005486,0.005609,0.005609,9228026
2019-10-31,0.005607,0.005702,0.005348,0.005638,0.005638,7028961
2019-11-01,0.005641,0.006532,0.005641,0.006343,0.006343,27482873
2019-11-02,0.006344,0.006355,0.006028,0.006118,0.006118,10510874
2019-11-03,0.006119,0.006131,0.005933,0.005993,0.005993,6761547
2019-11-04,0.005994,0.006319,0.005978,0.006261,0.006261,23264713
2019-11-05,0.006261,0.006432,0.006229,0.006293,0.006293,9890948
2019-11-06,0.006282,0.006580,0.006223,0.006405,0.006405,10364089
2019-11-07,0.006408,0.006613,0.006305,0.006603,0.006603,11752924
2019-11-08,0.006601,0.006618,0.005823,0.006071,0.006071,10864656
2019-11-09,0.006072,0.006088,0.005896,0.006017,0.006017,6982253
2019-11-10,0.006021,0.006063,0.005871,0.006033,0.006033,7714960
2019-11-11,0.006031,0.006051,0.005730,0.005766,0.005766,6517634
2019-11-12,0.005765,0.005963,0.005704,0.005956,0.005956,6172021
2019-11-13,0.005952,0.005962,0.005790,0.005855,0.005855,5724177
2019-11-14,0.005862,0.006279,0.005759,0.006131,0.006131,11003029
2019-11-15,0.006135,0.006692,0.006042,0.006683,0.006683,22607724
2019-11-16,0.006687,0.006909,0.006405,0.006709,0.006709,19236617
2019-11-17,0.006708,0.006914,0.006629,0.006657,0.006657,11757775
2019-11-18,0.006647,0.006661,0.006012,0.006193,0.006193,13249225
2019-11-19,0.006195,0.006268,0.005633,0.005979,0.005979,13327117
2019-11-20,0.005979,0.006123,0.005824,0.005833,0.005833,9273053
2019-11-21,0.005831,0.005857,0.005132,0.005264,0.005264,9140405
2019-11-22,0.005264,0.005391,0.004415,0.004769,0.004769,10860754
2019-11-23,0.004769,0.004979,0.004605,0.004978,0.004978,8217317
2019-11-24,0.004982,0.004993,0.004640,0.004642,0.004642,8515209
2019-11-25,0.004634,0.004946,0.004294,0.004824,0.004824,11505694
2019-11-26,0.004822,0.005278,0.004781,0.005146,0.005146,10450495
2019-11-27,0.005124,0.005260,0.004850,0.005152,0.005152,9707337
2019-11-28,0.005162,0.005509,0.005156,0.005374,0.005374,9509745
2019-11-29,0.005374,0.005497,0.005334,0.005464,0.005464,7499343
2019-11-30,0.005460,0.005537,0.005167,0.005281,0.005281,6820213
2019-12-01,0.005282,0.005290,0.005033,0.005213,0.005213,5909115
2019-12-02,0.005213,0.005379,0.004979,0.005320,0.005320,8125028
2019-12-03,0.005320,0.005755,0.005306,0.005703,0.005703,11432324
2019-12-04,0.005698,0.005754,0.005407,0.005459,0.005459,11094570
2019-12-05,0.005457,0.005748,0.005322,0.005731,0.005731,9042076
2019-12-06,0.005734,0.006307,0.005646,0.006205,0.006205,16912001
2019-12-07,0.006200,0.006713,0.006164,0.006448,0.006448,17268927
2019-12-08,0.006430,0.006982,0.006321,0.006531,0.006531,15955487
2019-12-09,0.006529,0.006717,0.006105,0.006106,0.006106,13471769
2019-12-10,0.006109,0.006175,0.005433,0.005576,0.005576,14333176
2019-12-11,0.005578,0.005790,0.005453,0.005628,0.005628,9100760
2019-12-12,0.005631,0.005686,0.005242,0.005289,0.005289,8526575
2019-12-13,0.005286,0.005561,0.005277,0.005546,0.005546,7337823
2019-12-14,0.005545,0.005588,0.005027,0.005163,0.005163,7646101
2019-12-15,0.005173,0.005194,0.005003,0.005162,0.005162,5902071
2019-12-16,0.005162,0.005170,0.004815,0.004831,0.004831,5995968
2019-12-17,0.004831,0.004846,0.004352,0.004421,0.004421,7070834
2019-12-18,0.004421,0.005181,0.004381,0.005140,0.005140,12488146
2019-12-19,0.005143,0.005209,0.004888,0.004962,0.004962,9555993
2019-12-20,0.004964,0.005097,0.004911,0.005079,0.005079,7613939
2019-12-21,0.005080,0.005139,0.004844,0.004858,0.004858,6186183
2019-12-22,0.004864,0.004965,0.004842,0.004932,0.004932,6859831
2019-12-23,0.004932,0.004965,0.004716,0.004742,0.004742,5697521
2019-12-24,0.004741,0.004908,0.004669,0.004735,0.004735,5598607
2019-12-25,0.004735,0.004761,0.004602,0.004673,0.004673,5270932
2019-12-26,0.004675,0.004737,0.004586,0.004606,0.004606,4799060
2019-12-27,0.004606,0.004815,0.004606,0.004767,0.004767,5170039
2019-12-28,0.004766,0.004822,0.004703,0.004709,0.004709,3900417
2019-12-29,0.004702,0.004846,0.004670,0.004720,0.004720,4160137
2019-12-30,0.004724,0.004766,0.004561,0.004576,0.004576,4729517
2019-12-31,0.004580,0.004593,0.004419,0.004474,0.004474,5124665
2020-01-01,0.004474,0.004570,0.004470,0.004538,0.004538,4366624
2020-01-02,0.004540,0.004546,0.004338,0.004383,0.004383,4818955
2020-01-03,0.004395,0.004591,0.004321,0.004542,0.004542,5095545
2020-01-04,0.004540,0.004625,0.004502,0.004611,0.004611,4303232
2020-01-05,0.004610,0.004715,0.004594,0.004643,0.004643,4324882
2020-01-06,0.004644,0.005041,0.004644,0.004856,0.004856,9655153
2020-01-07,0.004850,0.004935,0.004726,0.004813,0.004813,7585643
2020-01-08,0.004814,0.004842,0.004581,0.004697,0.004697,7935354
2020-01-09,0.004693,0.004721,0.004531,0.004614,0.004614,4956193
2020-01-10,0.004611,0.004656,0.004539,0.004656,0.004656,5144893
2020-01-11,0.004659,0.004693,0.004594,0.004641,0.004641,4930285
2020-01-12,0.004638,0.004793,0.004636,0.004765,0.004765,4662670
2020-01-13,0.004766,0.004775,0.004646,0.004664,0.004664,4077335
2020-01-14,0.004664,0.005089,0.004631,0.005044,0.005044,8433473
2020-01-15,0.005041,0.005294,0.004999,0.005179,0.005179,9962954
2020-01-16,0.005184,0.005204,0.004967,0.005087,0.005087,6427135
2020-01-17,0.005091,0.005495,0.005077,0.005422,0.005422,9561650
2020-01-18,0.005429,0.005450,0.005257,0.005289,0.005289,7323755
2020-01-19,0.005288,0.005341,0.004945,0.005072,0.005072,6125509
2020-01-20,0.005071,0.005115,0.004975,0.005067,0.005067,5647442
2020-01-21,0.005068,0.005167,0.004999,0.005101,0.005101,5479763
2020-01-22,0.005105,0.005243,0.005081,0.005224,0.005224,5629512
2020-01-23,0.005224,0.005268,0.004957,0.005003,0.005003,5266346
2020-01-24,0.005005,0.005008,0.004815,0.004969,0.004969,4901979
2020-01-25,0.004969,0.005005,0.004881,0.004947,0.004947,4244456
2020-01-26,0.004946,0.005116,0.004886,0.005108,0.005108,5244718
2020-01-27,0.005108,0.005149,0.005052,0.005106,0.005106,5707304
2020-01-28,0.005107,0.005301,0.005065,0.005301,0.005301,6315264
2020-01-29,0.005295,0.005681,0.005224,0.005533,0.005533,11724495
2020-01-30,0.005531,0.005591,0.005421,0.005536,0.005536,7694794
2020-01-31,0.005536,0.005998,0.005487,0.005902,0.005902,13972166
2020-02-01,0.005902,0.006096,0.005874,0.006002,0.006002,10011019
2020-02-02,0.006001,0.006322,0.005845,0.006203,0.006203,10863054
2020-02-03,0.006204,0.006498,0.006087,0.006189,0.006189,11074596
2020-02-04,0.006186,0.006770,0.006145,0.006764,0.006764,15802995
2020-02-05,0.006768,0.006932,0.006584,0.006815,0.006815,15618521
2020-02-06,0.006813,0.007327,0.006701,0.007301,0.007301,14730813
2020-02-07,0.007305,0.008113,0.007124,0.008091,0.008091,21384605
2020-02-08,0.008125,0.008139,0.007313,0.007484,0.007484,19401021
2020-02-09,0.007495,0.007868,0.007417,0.007859,0.007859,17354225
2020-02-10,0.007879,0.008104,0.007297,0.007574,0.007574,17596197
2020-02-11,0.007575,0.008126,0.007307,0.008121,0.008121,14917488
2020-02-12,0.008115,0.008480,0.007992,0.008333,0.008333,18347546
2020-02-13,0.008330,0.008675,0.007981,0.008263,0.008263,18612933
2020-02-14,0.008264,0.009137,0.008169,0.009026,0.009026,21938231
2020-02-15,0.009026,0.009868,0.008035,0.008222,0.008222,30413918
2020-02-16,0.008232,0.008711,0.007139,0.007873,0.007873,21657917
2020-02-17,0.007849,0.007854,0.006757,0.007449,0.007449,19457453
2020-02-18,0.007451,0.007932,0.007242,0.007900,0.007900,15785849
2020-02-19,0.007902,0.007902,0.006922,0.006944,0.006944,60041031
2020-02-20,0.006943,0.007487,0.006900,0.007303,0.007303,139685189
2020-02-21,0.007301,0.007789,0.007137,0.007378,0.007378,157172302
2020-02-22,0.007414,0.007541,0.007025,0.007361,0.007361,195206139
2020-02-23,0.007440,0.007845,0.007272,0.007755,0.007755,188731940
2020-02-24,0.007760,0.007860,0.006962,0.007229,0.007229,177520214
2020-02-25,0.007228,0.007229,0.006437,0.006456,0.006456,104828989
2020-02-26,0.006453,0.006530,0.005381,0.005726,0.005726,78014630
2020-02-27,0.005729,0.006319,0.005439,0.005948,0.005948,116744136
2020-02-28,0.005947,0.006216,0.005679,0.005933,0.005933,115226271
2020-02-29,0.005935,0.006154,0.005795,0.006005,0.006005,107562799
2020-03-01,0.005999,0.006282,0.005696,0.005846,0.005846,103515007
2020-03-02,0.005845,0.006364,0.005822,0.006192,0.006192,48793613
2020-03-03,0.006142,0.006359,0.006049,0.006079,0.006079,14272008
2020-03-04,0.006079,0.006216,0.006005,0.006122,0.006122,12230750
2020-03-05,0.006115,0.006358,0.006115,0.006244,0.006244,9736515
2020-03-06,0.006244,0.007187,0.006216,0.006978,0.006978,21533105
2020-03-07,0.006977,0.007663,0.006716,0.006899,0.006899,19997525
2020-03-08,0.006896,0.006908,0.005782,0.005794,0.005794,13516543
2020-03-09,0.005793,0.005980,0.005540,0.005918,0.005918,16686286
2020-03-10,0.005927,0.006201,0.005790,0.005985,0.005985,13766637
2020-03-11,0.005980,0.006079,0.005360,0.005748,0.005748,10340375
2020-03-12,0.005747,0.005758,0.003205,0.003264,0.003264,15539129
2020-03-13,0.003237,0.003856,0.002477,0.003564,0.003564,18556267
2020-03-14,0.003566,0.003806,0.003416,0.003533,0.003533,10790039
2020-03-15,0.003530,0.003960,0.003519,0.003715,0.003715,9925473
2020-03-16,0.003713,0.003713,0.002944,0.003342,0.003342,10806186
2020-03-17,0.003343,0.003703,0.003343,0.003452,0.003452,7238035
2020-03-18,0.003443,0.003533,0.003305,0.003430,0.003430,6606421
2020-03-19,0.003430,0.004186,0.003427,0.004040,0.004040,10512428
2020-03-20,0.004042,0.004430,0.003600,0.003885,0.003885,11281013
2020-03-21,0.003900,0.004047,0.003684,0.003918,0.003918,7705512
2020-03-22,0.003916,0.004147,0.003587,0.003600,0.003600,8376164
2020-03-23,0.003600,0.003864,0.003523,0.003864,0.003864,8341094
2020-03-24,0.003856,0.003982,0.003759,0.003921,0.003921,7590144
2020-03-25,0.003924,0.003964,0.003808,0.003894,0.003894,6892885
2020-03-26,0.003894,0.003958,0.003710,0.003914,0.003914,6676893
2020-03-27,0.003914,0.003939,0.003765,0.003767,0.003767,6125445
2020-03-28,0.003767,0.003832,0.003582,0.003770,0.003770,7274321
2020-03-29,0.003768,0.003777,0.003528,0.003538,0.003538,5318463
2020-03-30,0.003540,0.003828,0.003516,0.003817,0.003817,6737878
2020-03-31,0.003810,0.003853,0.003717,0.003812,0.003812,6384031
2020-04-01,0.003812,0.003867,0.003683,0.003867,0.003867,5876651
2020-04-02,0.003866,0.004077,0.003866,0.003968,0.003968,6774295
2020-04-03,0.003968,0.004049,0.003919,0.003959,0.003959,5761979
2020-04-04,0.003959,0.004093,0.003935,0.004088,0.004088,6024565
2020-04-05,0.004092,0.004347,0.004035,0.004325,0.004325,10506045
2020-04-06,0.004331,0.004897,0.004313,0.004668,0.004668,20071062
2020-04-07,0.004674,0.004780,0.004491,0.004514,0.004514,10856890
2020-04-08,0.004517,0.004694,0.004492,0.004614,0.004614,9022948
2020-04-09,0.004613,0.004714,0.004488,0.004653,0.004653,7713047
2020-04-10,0.004655,0.004670,0.004120,0.004185,0.004185,8337456
2020-04-11,0.004185,0.004265,0.004117,0.004245,0.004245,6040756
2020-04-12,0.004242,0.004393,0.004199,0.004270,0.004270,6784021
2020-04-13,0.004265,0.004267,0.004068,0.004112,0.004112,7540125
2020-04-14,0.004105,0.004203,0.004071,0.004121,0.004121,6605865
2020-04-15,0.004119,0.004204,0.004002,0.004011,0.004011,6553443
2020-04-16,0.004009,0.004310,0.003908,0.004296,0.004296,8541559
2020-04-17,0.004294,0.004295,0.004186,0.004216,0.004216,7230154
2020-04-18,0.004215,0.004393,0.004209,0.004384,0.004384,7836334
2020-04-19,0.004386,0.004441,0.004263,0.004268,0.004268,7142307
2020-04-20,0.004266,0.004383,0.004062,0.004062,0.004062,8762602
2020-04-21,0.004060,0.004187,0.004038,0.004136,0.004136,7235079
2020-04-22,0.004136,0.004301,0.004069,0.004215,0.004215,6839712
2020-04-23,0.004214,0.004358,0.004120,0.004325,0.004325,8233383
2020-04-24,0.004325,0.004767,0.004320,0.004679,0.004679,11157631
2020-04-25,0.004678,0.004855,0.004623,0.004812,0.004812,9826278
2020-04-26,0.004812,0.005271,0.004806,0.005059,0.005059,13706663
2020-04-27,0.005061,0.005275,0.004833,0.005031,0.005031,11786473
2020-04-28,0.005026,0.005069,0.004894,0.005014,0.005014,9060107
2020-04-29,0.005013,0.005392,0.004992,0.005389,0.005389,11675654
2020-04-30,0.005387,0.005690,0.005191,0.005523,0.005523,16033691
2020-05-01,0.005523,0.006175,0.005520,0.005984,0.005984,16554466
2020-05-02,0.005987,0.006275,0.005852,0.006225,0.006225,13113862
2020-05-03,0.006225,0.006288,0.005879,0.006065,0.006065,11124175
2020-05-04,0.006071,0.007700,0.005999,0.007030,0.007030,59832443
2020-05-05,0.007032,0.008306,0.006871,0.008225,0.008225,32584340
2020-05-06,0.008216,0.008251,0.007120,0.007120,0.007120,31684377
2020-05-07,0.007089,0.007466,0.006796,0.007099,0.007099,25476956
2020-05-08,0.007101,0.007629,0.006892,0.007047,0.007047,21333018
2020-05-09,0.007046,0.007314,0.006968,0.007201,0.007201,15043197
2020-05-10,0.007201,0.007311,0.006133,0.006864,0.006864,23557077
2020-05-11,0.006870,0.007354,0.006462,0.007013,0.007013,20150630
2020-05-12,0.007009,0.007799,0.006907,0.007607,0.007607,21470984
2020-05-13,0.007608,0.009457,0.007608,0.009409,0.009409,67582305
2020-05-14,0.009394,0.011038,0.008587,0.010506,0.010506,63103400
2020-05-15,0.010463,0.010987,0.009818,0.010074,0.010074,52717892
2020-05-16,0.010078,0.011032,0.009983,0.010903,0.010903,34180760
2020-05-17,0.010903,0.010906,0.010451,0.010605,0.010605,28358071
2020-05-18,0.010609,0.010609,0.009767,0.009964,0.009964,28623679
2020-05-19,0.009964,0.010288,0.009438,0.009762,0.009762,28275173
2020-05-20,0.009754,0.010069,0.009427,0.009590,0.009590,22430120
2020-05-21,0.009594,0.010155,0.008546,0.009810,0.009810,34226918
2020-05-22,0.009794,0.010473,0.009341,0.010056,0.010056,38056914
2020-05-23,0.010059,0.010463,0.009684,0.009918,0.009918,27030720
2020-05-24,0.009927,0.010669,0.009543,0.009941,0.009941,36603404
2020-05-25,0.009930,0.013570,0.009819,0.012472,0.012472,130439798
2020-05-26,0.012453,0.013228,0.011707,0.012327,0.012327,69258533
2020-05-27,0.012327,0.012691,0.011715,0.012238,0.012238,50153063
2020-05-28,0.012251,0.013050,0.012006,0.012376,0.012376,42904812
2020-05-29,0.012357,0.012548,0.012020,0.012447,0.012447,32292266
2020-05-30,0.012453,0.014096,0.012453,0.013379,0.013379,55320556
2020-05-31,0.013379,0.015326,0.013379,0.014814,0.014814,80072668
2020-06-01,0.014788,0.017505,0.014542,0.016227,0.016227,139073185
2020-06-02,0.016208,0.019612,0.016201,0.018171,0.018171,140340852
